scorer,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,988.205752402544,435.3737536072731,0.14212016761302948,988.9174435138702,436.4547829926014,0.25288525223731995,980.6649730801582,435.5180079638958,0.26211151480674744,1253.4156123399734,479.87119150161743,0.2496505230665207
1,993.0538995265961,316.04483299702406,0.17523595690727234,983.1475210189819,322.0189914703369,0.3606586456298828,983.059562921524,421.97847735881805,0.2113858312368393,1009.2186574935913,320.3453426361084,0.23603534698486328
2,947.7009552121162,146.68987596035004,0.21948681771755219,1013.6784222126007,565.2661859989166,0.4221009910106659,972.9737712144852,435.96161035075784,0.326656699180603,1223.8283958435059,546.7758482694626,0.19318898022174835
3,937.8982186317444,129.70697498321533,0.15099984407424927,942.2665736675262,258.66038954257965,0.29772481322288513,959.9814448356628,437.57989752292633,0.3313445448875427,1217.5574848651886,467.43675804138184,0.22321340441703796
4,917.1317437887192,123.70938631892204,0.2685686945915222,927.4078502655029,269.4685673713684,0.468831330537796,919.0595622062683,271.5073182582855,0.23862016201019287,1201.7132918834686,480.62332940101624,0.1929195672273636
5,910.4588713645935,117.51929116249084,0.2502327561378479,981.0080391168594,640.5056390762329,0.41340237855911255,904.6978468894958,123.61257237195969,0.24287502467632294,989.9592869281769,569.7074482440948,0.19444996118545532
6,908.6739583015442,130.5231635570526,0.3379863202571869,918.3904545307159,347.5613370537758,0.3888109624385834,899.1510456800461,134.2824535369873,0.2762722373008728,1005.6702318191528,830.5891687870026,0.2093854546546936
7,906.3854562044144,129.96073627471924,0.32947638630867004,939.4238367080688,433.83267283439636,0.49110546708106995,928.5956923961639,435.44738018512726,0.302077054977417,950.3569962978363,431.69029903411865,0.270763635635376
8,912.6629910469055,117.14868354797363,0.40827733278274536,949.0393455028534,451.9919288782403,0.634485125541687,903.392320394516,129.49083352088928,0.28469982743263245,948.0862842202187,366.6275362968445,0.3033289313316345
9,917.1295909881592,118.7550323009491,0.4065413475036621,955.1986622810364,458.9011926651001,0.4674493968486786,907.4239978790283,128.72631430625916,0.3055669665336609,966.9440381526947,454.5793545246124,0.2385556548833847
10,921.9497761726379,117.20458137989044,0.4510705769062042,961.4399435520172,462.15120220184326,0.571871280670166,904.1572308540344,371.36721682548523,0.3800322413444519,961.9520936012268,322.74933183193207,0.2939443588256836
11,919.1902303695679,194.18304252624512,0.2765369415283203,983.1689801216125,547.8024742156267,0.526206374168396,895.6506814956665,369.70015931129456,0.41002246737480164,966.092307806015,368.35894203186035,0.3674326241016388
12,914.1305720806122,101.07689356803894,0.30924472212791443,982.3101840019226,558.2453289031982,0.5265732407569885,895.1604039669037,371.1745724081993,0.4143027067184448,965.4780406951904,369.1492156982422,0.40213027596473694
13,911.5597224235535,193.10649251937866,0.3441069722175598,978.4383478164673,548.1322585046291,0.4980032444000244,893.5586123466492,368.62976121902466,0.37358716130256653,962.2289620637894,368.48828315734863,0.3708544373512268
14,914.5428870916367,181.0212503671646,0.3311850428581238,978.6023142337799,549.9004981517792,0.5160154104232788,893.0045835971832,357.286901473999,0.3761023283004761,962.6552451848984,369.16386127471924,0.35981133580207825
15,913.5136561393738,116.26796752214432,0.36752840876579285,978.2144916057587,549.0158993005753,0.5268043279647827,893.5557270050049,357.308810710907,0.4119032323360443,963.467139184475,369.14632534980774,0.3156198263168335
16,913.6365773677826,192.4182984828949,0.38266152143478394,978.7651895284653,548.6743015050888,0.5250887870788574,914.2742220163345,420.04151939600706,0.4042496681213379,963.6586400568485,353.8330855369568,0.3019770085811615
17,915.7922528088093,94.3396384716034,0.35968607664108276,977.5103785991669,548.537339925766,0.619082510471344,917.2547960281372,420.50842720270157,0.4030700623989105,966.960372209549,354.86187767982483,0.30785033106803894
18,923.0228157043457,86.54043817520142,0.40855249762535095,979.6374365985394,546.6910803318024,0.589138388633728,917.6312623023987,405.3858290910721,0.359415203332901,980.7160337567329,416.18712973594666,0.2579801678657532
19,928.145839214325,85.50287687778473,0.4522787928581238,983.0194778442383,543.7078070640564,0.6652772426605225,928.2894034385681,418.85123813152313,0.36742958426475525,976.9193110466003,353.3597550392151,0.2972186803817749
20,935.1247067451477,84.62572592496872,0.4280272126197815,985.906976222992,541.7219662666321,0.5408200025558472,933.879723906517,403.66034281253815,0.383016437292099,982.220109462738,353.8178038597107,0.38838714361190796
21,937.6105020046234,84.1417896002531,0.4367854595184326,989.4330230951309,538.1128377914429,0.38464999198913574,933.2233874797821,404.7995694875717,0.4652441143989563,982.9518041610718,352.16947889328003,0.27440693974494934
22,936.8801329135895,161.6697986125946,0.4423811435699463,994.3003443479538,537.580361366272,0.4878188967704773,942.2810299396515,402.673504114151,0.3707837760448456,994.2601447105408,386.20584762096405,0.3391263484954834
23,945.0726799964905,71.17666006088257,0.45436519384384155,997.9274973869324,539.5223722457886,0.5903380513191223,947.8726787120104,402.5324547290802,0.42608508467674255,995.1509695649147,386.22751688957214,0.2985314428806305
24,948.767520904541,76.48759043216705,0.3828442096710205,1001.4928240776062,543.2117185592651,0.5624768137931824,964.1677688062191,450.4821537733078,0.40373170375823975,997.627640247345,384.1628804206848,0.26078203320503235
25,952.7633368968964,70.40908336639404,0.30162981152534485,950.0070407390594,83.73253646492958,0.36826667189598083,962.0959017276764,392.84525656700134,0.4026319086551666,997.2480887174606,387.44974994659424,0.4147958755493164
26,949.4002838134766,74.85681772232056,0.33480241894721985,1011.2321215867996,561.5503995418549,0.5916086435317993,965.6626193523407,386.9876264333725,0.35678520798683167,993.5146791934967,383.03348684310913,0.32052376866340637
